episodes,eval_sod_reward,eval_sod_end_l2
5460,-1.5735988210124638,5.074719788891551e-05
5470,-1.5372538555634492,4.697256513038584e-05
5480,-1.5619617035718214,4.979790751819115e-05
5490,-1.5402327829018396,4.7048316830842494e-05
5500,-1.5508179837650122,4.837212849309895e-05
5510,-1.5534766490346381,4.902378082685359e-05
5520,-1.5515079366883426,4.847171316709404e-05
5530,-1.5707605050214966,5.0806887674437686e-05
5540,-1.5347025742888458,4.6728677283292354e-05
5550,-1.5688396362715489,5.061875912167863e-05
5560,-1.5292953804486924,4.631733776265483e-05
5570,-1.5662548766957816,5.050847150118869e-05
5580,-1.5432265572031063,4.808288068148844e-05
5590,-1.5565339361280432,4.9610439943210545e-05
5600,-1.533761303875065,4.6944331651718875e-05
5610,-1.560106443666178,4.9954239551167344e-05
5620,-1.5186684624865698,4.550609574493668e-05
5630,-1.5587120030420245,5.0184729901398124e-05
5640,-1.525456180397834,4.6392207063119315e-05
5650,-1.5571858162409133,5.0025399175873565e-05
5660,-1.5663925356693946,5.099047469907386e-05
5670,-1.5300712582561526,4.720741486788309e-05
5680,-1.5336412690597572,4.760666723522856e-05
5690,-1.5503706608635774,4.935536325696344e-05
5700,-1.5412900444598019,4.84175230775271e-05
5710,-1.539896540238054,4.829590098096846e-05
5720,-1.5316246657506625,4.750502579163776e-05
5730,-1.5540218869081972,4.996572316794253e-05
5740,-1.5093432613470406,4.5086913584175136e-05
5750,-1.5327867766860628,4.7711469480588836e-05
5760,-1.554569116052824,5.024979612560358e-05
5770,-1.510385608988372,4.5008664807966185e-05
5780,-1.5425090774467296,4.8864366963130115e-05
5790,-1.5592426434684414,5.078020041308931e-05
5800,-1.5432793918336423,4.888903767961168e-05
5810,-1.5148128124828204,4.557940266258185e-05
5820,-1.5370465140068124,4.817696359129469e-05
5830,-1.535727902213803,4.826172681130446e-05
5840,-1.509128043590092,4.503750996837856e-05
5850,-1.536705680387979,4.8313857637288244e-05
5860,-1.5227544303821965,4.687189853751804e-05
5870,-1.5313286605358094,4.777307771350113e-05
5880,-1.535024731452421,4.8335703158248686e-05
5890,-1.533613056562204,4.810563340146771e-05
5900,-1.5173553936134325,4.608028183435604e-05
